[09:16:25]  Demmarrage version : 0.9.9.0
[11:27:02]  lecture de la configuration
[11:27:02]  Rafraichissement de la configuration
[11:27:02] 	 Activation surveillance de : C:\export
[11:27:02] 	 Connection pour pi OK
[11:27:02] 	 Test des domaines
[11:27:02] 		 Domaine C:\Naizin\  -> Ok
[11:27:02] 		 Domaine C:\EFELE\  -> Ok
[11:27:02] 	 Connection Admin OK
[11:27:02] 	 pi deja connecte
[11:27:04]  Sortie de programme
[11:27:33]  Demmarrage version : 0.9.9.0
[11:27:33]  lecture de la configuration
[11:27:33]  Rafraichissement de la configuration
[11:27:34] 	 Activation surveillance de : C:\export
[11:27:34] 	 Connection pour pi OK
[11:27:34] 	 Test des domaines
[11:27:34] 		 Domaine C:\Naizin\  -> Ok
[11:27:34] 		 Domaine C:\EFELE\  -> Ok
[11:27:34] 	 Connection Admin OK
[11:27:34] 	 pi deja connecte
[11:27:44] 	 Ouverture de la table : C:\Naizin\GB_DATEI.DB
[11:27:46] 	 Ouverture de la table : C:\Naizin\GBM_02.DB
[11:27:47] 	 Ouverture de la table : C:\Naizin\GBM_01.DB
[11:27:48] 	 Ouverture de la table : C:\Naizin\GBM_03.DB
[11:27:49] 	 Ouverture de la table : C:\Naizin\KERR_C_P.K3\SS_DATEI.DB
[11:27:50] 	 Ouverture de la table : C:\Naizin\GUER_C_P.G2\SS_DATEI.DB
[11:27:51] 	 Ouverture de la table : C:\Naizin\GUER_C_P.G4\SS_DATEI.DB
[11:28:12]  Sortie de programme
[11:41:36]  Demmarrage version : 0.9.9.0
[11:41:36]  lecture de la configuration
[11:41:36]  Rafraichissement de la configuration
[11:41:36] 	 Activation surveillance de : C:\export
[11:41:36] 	 Connection pour pi OK
[11:41:36] 	 Test des domaines
[11:41:36] 		 Domaine C:\Naizin\  -> Ok
[11:41:36] 		 Domaine C:\EFELE\  -> Ok
[11:41:37] 	 Connection Admin OK
[11:41:37] 	 pi deja connecte
[11:42:00]  Sortie de programme
[11:43:14]  Demmarrage version : 0.9.9.0
[11:43:14]  lecture de la configuration
[11:43:14]  Rafraichissement de la configuration
[11:43:14] 	 Activation surveillance de : C:\export
[11:43:14] 	 Connection pour pi OK
[11:43:14] 	 Test des domaines
[11:43:14] 		 Domaine C:\Naizin\  -> Ok
[11:43:14] 		 Domaine C:\EFELE\  -> Ok
[11:43:14] 	 Connection Admin OK
[11:43:14] 	 pi deja connecte
[11:43:16]  Sortie de programme
[11:43:29]  Demmarrage version : 0.9.9.0
[11:43:29]  lecture de la configuration
[11:43:29]  Rafraichissement de la configuration
[11:43:29] 	 Activation surveillance de : C:\export
[11:43:29] 	 Connection pour pi OK
[11:43:29] 	 Test des domaines
[11:43:29] 		 Domaine C:\Naizin\  -> Ok
[11:43:29] 		 Domaine C:\EFELE\  -> Ok
[11:43:29] 	 Connection Admin OK
[11:43:29] 	 pi deja connecte
[11:43:31]  Sortie de programme
[11:43:39]  Demmarrage version : 0.9.9.0
[11:43:39]  lecture de la configuration
[11:43:39]  Rafraichissement de la configuration
[11:43:40] 	 Activation surveillance de : C:\export
[11:43:40] 	 Connection pour pi OK
[11:43:40] 	 Test des domaines
[11:43:40] 		 Domaine C:\Naizin\  -> Ok
[11:43:40] 		 Domaine C:\EFELE\  -> Ok
[11:43:40] 	 Connection Admin OK
[11:43:40] 	 pi deja connecte
[11:43:42]  Sortie de programme
[11:43:52]  Demmarrage version : 0.9.9.0
[11:43:52]  lecture de la configuration
[11:43:52]  Rafraichissement de la configuration
[11:43:52] 	 Activation surveillance de : C:\export
[11:43:52] 	 Connection pour pi OK
[11:43:52] 	 Test des domaines
[11:43:52] 		 Domaine C:\Naizin\  -> Ok
[11:43:52] 		 Domaine C:\EFELE\  -> Ok
[11:43:53] 	 Connection Admin OK
[11:43:53] 	 pi deja connecte
[11:43:54]  Sortie de programme
[11:44:04]  Demmarrage version : 0.9.9.0
[11:44:04]  lecture de la configuration
[11:44:04]  Rafraichissement de la configuration
[11:44:04] 	 Activation surveillance de : C:\export
[11:44:04] 	 Connection pour pi OK
[11:44:04] 	 Test des domaines
[11:44:04] 		 Domaine C:\Naizin\  -> Ok
[11:44:04] 		 Domaine C:\EFELE\  -> Ok
[11:44:04] 	 Connection Admin OK
[11:44:04] 	 pi deja connecte
[11:44:07]  Sortie de programme
[11:44:16]  Demmarrage version : 0.9.9.0
[11:44:16]  lecture de la configuration
[11:44:16]  Rafraichissement de la configuration
[11:44:17] 	 Activation surveillance de : C:\export
[11:44:17] 	 Connection pour pi OK
[11:44:17] 	 Test des domaines
[11:44:17] 		 Domaine C:\Naizin\  -> Ok
[11:44:17] 		 Domaine C:\EFELE\  -> Ok
[11:44:17] 	 Connection Admin OK
[11:44:17] 	 pi deja connecte
[11:44:20]  Sortie de programme
[11:45:01]  Demmarrage version : 0.9.9.0
[11:45:02]  lecture de la configuration
[11:45:02]  Rafraichissement de la configuration
[11:45:02] 	 Activation surveillance de : C:\export
[11:45:02] 	 Connection pour pi OK
[11:45:02] 	 Test des domaines
[11:45:02] 		 Domaine C:\Naizin\  -> Ok
[11:45:02] 		 Domaine C:\EFELE\  -> Ok
[11:45:02] 	 Connection Admin OK
[11:45:02] 	 pi deja connecte
[11:45:05]  Sortie de programme
[11:47:06]  Demmarrage version : 0.9.9.0
[11:47:06]  lecture de la configuration
[11:47:06]  Rafraichissement de la configuration
[11:47:07] 	 Activation surveillance de : C:\export
[11:47:07] 	 Connection pour pi OK
[11:47:07] 	 Test des domaines
[11:47:07] 		 Domaine C:\Naizin\  -> Ok
[11:47:07] 		 Domaine C:\EFELE\  -> Ok
[11:47:07] 	 Connection Admin OK
[11:47:07] 	 pi deja connecte
[11:47:13] 	 Ouverture de la table : C:\Naizin\GB_DATEI.DB
[11:47:15] 	 Ouverture de la table : C:\Naizin\GBM_03.DB
[11:47:15] 	 Ouverture de la table : C:\Naizin\GBM_01.DB
[11:47:17] 	 Ouverture de la table : C:\Naizin\GBM_03.DB
[11:47:18] 	 Ouverture de la table : C:\Naizin\KERR_C_P.K3\SS_DATEI.DB
[11:47:19] 	 Ouverture de la table : C:\Naizin\GUER_C_P.G3\SS_DATEI.DB
[11:47:25]  Sortie de programme
[11:52:46]  Demmarrage version : 0.9.9.0
[11:52:46]  lecture de la configuration
[11:52:46]  Rafraichissement de la configuration
[11:52:46] 	 Activation surveillance de : C:\export
[11:52:46] 	 Connection pour pi OK
[11:52:46] 	 Test des domaines
[11:52:46] 		 Domaine C:\Naizin\  -> Ok
[11:52:46] 		 Domaine C:\EFELE\  -> Ok
[11:52:47] 	 Connection Admin OK
[11:52:47] 	 pi deja connecte
[11:52:51]  Sortie de programme
[11:53:06]  Demmarrage version : 0.9.9.0
[11:53:06]  lecture de la configuration
[11:53:06]  Rafraichissement de la configuration
[11:53:06] 	 Activation surveillance de : C:\export
[11:53:06] 	 Connection pour pi OK
[11:53:06] 	 Test des domaines
[11:53:06] 		 Domaine C:\Naizin\  -> Ok
[11:53:06] 		 Domaine C:\EFELE\  -> Ok
[11:53:06] 	 Connection Admin OK
[11:53:06] 	 pi deja connecte
[11:53:08]  Sortie de programme
[11:53:29]  Demmarrage version : 0.9.9.0
[11:53:29]  lecture de la configuration
[11:53:29]  Rafraichissement de la configuration
[11:53:29] 	 Activation surveillance de : C:\export
[11:53:29] 	 Connection pour pi OK
[11:53:29] 	 Test des domaines
[11:53:29] 		 Domaine C:\Naizin\  -> Ok
[11:53:29] 		 Domaine C:\EFELE\  -> Ok
[11:53:29] 	 Connection Admin OK
[11:53:29] 	 pi deja connecte
[11:53:41] 	 Ouverture de la table : C:\Naizin\GB_DATEI.DB
[11:53:42] 	 Ouverture de la table : C:\Naizin\GBM_02.DB
[11:53:43] 	 Ouverture de la table : C:\Naizin\GBM_03.DB
[11:53:44] 	 Ouverture de la table : C:\Naizin\KERR_C_P.K4\SS_DATEI.DB
[11:53:45] 	 Ouverture de la table : C:\Naizin\GUER_C_P.G3\SS_DATEI.DB
[11:53:46] 	 Ouverture de la table : C:\Naizin\GUER_C_P.G5\SS_DATEI.DB
[11:53:47] 	 Ouverture de la table : C:\Naizin\KERR_C_P.K1\SS_DATEI.DB
[11:53:47] 	 Ouverture de la table : C:\Naizin\GBM_04.DB
[11:53:50] 	 Ouverture de la table : C:\Naizin\GBM_06.DB
[11:53:54]  Sortie de programme
[11:54:56]  Demmarrage version : 0.9.9.0
[11:54:56]  lecture de la configuration
[11:54:56]  Rafraichissement de la configuration
[11:54:57] 	 Activation surveillance de : C:\export
[11:54:57] 	 Connection pour pi OK
[11:54:57] 	 Test des domaines
[11:54:57] 		 Domaine C:\Naizin\  -> Ok
[11:54:57] 		 Domaine C:\EFELE\  -> Ok
[11:54:57] 	 Connection Admin OK
[11:54:57] 	 pi deja connecte
[11:55:03] 	 Ouverture de la table : C:\Naizin\GB_DATEI.DB
[11:55:05] 	 Ouverture de la table : C:\Naizin\GBM_02.DB
[11:55:08] 	 Ouverture de la table : C:\Naizin\GBM_03.DB
[11:55:09] 	 Ouverture de la table : C:\Naizin\GBM_01.DB
[11:55:14] 	 Ouverture de la table : C:\Naizin\GBM_03.DB
[11:55:15] 	 Ouverture de la table : C:\Naizin\KERR_C_P.K1\SS_DATEI.DB
[11:55:16] 	 Ouverture de la table : C:\Naizin\GBM_02.DB
[11:55:17] 	 Ouverture de la table : C:\Naizin\KERR_B_P.K2\SS_DATEI.DB
[11:55:18] 	 Ouverture de la table : C:\Naizin\GBM_01.DB
[11:55:19] 	 Ouverture de la table : C:\Naizin\GBM_04.DB
[11:55:20] 	 Ouverture de la table : C:\Naizin\GBM_02.DB
[11:55:21] 	 Ouverture de la table : C:\Naizin\GBM_03.DB
[11:55:22] 	 Ouverture de la table : C:\Naizin\GBM_01.DB
[11:55:25] 	 Ouverture de la table : C:\Naizin\GBM_03.DB
[11:55:27] 	 Ouverture de la table : C:\Naizin\KERR_C_P.K2\SS_DATEI.DB
[11:55:31] 	 Ouverture de la table : C:\Naizin\GUER_C_P.G3\SS_DATEI.DB
[11:55:34]  Sortie de programme
[11:57:59]  Demmarrage version : 0.9.9.0
[11:57:59]  lecture de la configuration
[11:57:59]  Rafraichissement de la configuration
[11:57:59] 	 Activation surveillance de : C:\export
[11:58:00] 	 Connection pour pi OK
[11:58:00] 	 Test des domaines
[11:58:00] 		 Domaine C:\Naizin\  -> Ok
[11:58:00] 		 Domaine C:\EFELE\  -> Ok
[11:58:00] 	 Connection Admin OK
[11:58:00] 	 pi deja connecte
[11:58:04]  Sortie de programme
[11:58:56]  Demmarrage version : 0.9.9.0
[11:58:56]  lecture de la configuration
[11:58:56]  Rafraichissement de la configuration
[11:58:56] 	 Activation surveillance de : C:\export
[11:58:56] 	 Connection pour pi OK
[11:58:56] 	 Test des domaines
[11:58:56] 		 Domaine C:\Naizin\  -> Ok
[11:58:56] 		 Domaine C:\EFELE\  -> Ok
[11:58:57] 	 Connection Admin OK
[11:58:57] 	 pi deja connecte
[11:59:02]  Sortie de programme
[12:04:01]  Demmarrage version : 0.9.9.0
[12:04:01]  lecture de la configuration
[12:04:01]  Rafraichissement de la configuration
[12:04:02] 	 Activation surveillance de : C:\export
[12:04:02] 	 Connection pour pi OK
[12:04:02] 	 Test des domaines
[12:04:02] 		 Domaine C:\Naizin\  -> Ok
[12:04:02] 		 Domaine C:\EFELE\  -> Ok
[12:04:02] 	 Connection Admin OK
[12:04:02] 	 pi deja connecte
[12:04:09]  Sortie de programme
[12:05:04]  Demmarrage version : 0.9.9.0
[12:05:04]  lecture de la configuration
[12:05:04]  Rafraichissement de la configuration
[12:05:04] 	 Activation surveillance de : C:\export
[12:05:04] 	 Connection pour pi OK
[12:05:04] 	 Test des domaines
[12:05:04] 		 Domaine C:\Naizin\  -> Ok
[12:05:04] 		 Domaine C:\EFELE\  -> Ok
[12:05:04] 	 Connection Admin OK
[12:05:04] 	 pi deja connecte
[12:05:16]  Sortie de programme
[12:07:06]  Demmarrage version : 0.9.9.0
[12:07:06]  lecture de la configuration
[12:07:06]  Rafraichissement de la configuration
[12:07:07] 	 Activation surveillance de : C:\export
[12:07:07] 	 Connection pour pi OK
[12:07:07] 	 Test des domaines
[12:07:07] 		 Domaine C:\Naizin\  -> Ok
[12:07:07] 		 Domaine C:\EFELE\  -> Ok
[12:07:07] 	 Connection Admin OK
[12:07:07] 	 pi deja connecte
[12:07:12]  Sortie de programme
[12:07:29]  Demmarrage version : 0.9.9.0
[12:07:30]  lecture de la configuration
[12:07:30]  Rafraichissement de la configuration
[12:07:30] 	 Activation surveillance de : C:\export
[12:07:30] 	 Connection pour pi OK
[12:07:30] 	 Test des domaines
[12:07:30] 		 Domaine C:\Naizin\  -> Ok
[12:07:30] 		 Domaine C:\EFELE\  -> Ok
[12:07:30] 	 Connection Admin OK
[12:07:30] 	 pi deja connecte
[12:07:50]  Sortie de programme
[12:17:24]  Demmarrage version : 0.9.9.0
[12:17:24]  lecture de la configuration
[12:17:24]  Rafraichissement de la configuration
[12:17:24] 	 Activation surveillance de : C:\export
[12:17:24] 	 Connection pour pi OK
[12:17:24] 	 Test des domaines
[12:17:24] 		 Domaine C:\Naizin\  -> Ok
[12:17:24] 		 Domaine C:\EFELE\  -> Ok
[12:17:24] 	 Connection Admin OK
[12:17:24] 	 pi deja connecte
[12:17:33]  Sortie de programme
[12:21:36]  Demmarrage version : 0.9.9.0
[12:21:36]  lecture de la configuration
[12:21:36]  Rafraichissement de la configuration
[12:21:37] 	 Activation surveillance de : C:\export
[12:21:37] 	 Connection pour pi OK
[12:21:37] 	 Test des domaines
[12:21:37] 		 Domaine C:\Naizin\  -> Ok
[12:21:37] 		 Domaine C:\EFELE\  -> Ok
[12:21:37] 	 Connection Admin OK
[12:21:37] 	 pi deja connecte
[12:25:24]  Demmarrage version : 0.9.9.0
[12:25:24]  lecture de la configuration
[12:25:24]  Rafraichissement de la configuration
[12:25:25] 	 Activation surveillance de : C:\export
[12:25:25] 	 Connection pour pi OK
[12:25:25] 	 Test des domaines
[12:25:25] 		 Domaine C:\Naizin\  -> Ok
[12:25:25] 		 Domaine C:\EFELE\  -> Ok
[12:25:25] 	 Connection Admin OK
[12:25:25] 	 pi deja connecte
[12:25:37] 	 Arret de la surveillance de : C:\export
[12:26:27]  Demmarrage version : 0.9.9.0
[12:26:27]  lecture de la configuration
[12:26:27]  Rafraichissement de la configuration
[12:26:27] 	 Activation surveillance de : C:\export
[12:26:28] 	 Connection pour pi OK
[12:26:28] 	 Test des domaines
[12:26:28] 		 Domaine C:\Naizin\  -> Ok
[12:26:28] 		 Domaine C:\EFELE\  -> Ok
[12:26:28] 	 Connection Admin OK
[12:26:28] 	 pi deja connecte
[12:26:34] 	 Arret de la surveillance de : C:\export
[12:28:06]  Demmarrage version : 0.9.9.0
[12:28:06]  lecture de la configuration
[12:28:06]  Rafraichissement de la configuration
[12:28:07] 	 Activation surveillance de : C:\export
[12:28:07] 	 Connection pour pi OK
[12:28:07] 	 Test des domaines
[12:28:07] 		 Domaine C:\Naizin\  -> Ok
[12:28:07] 		 Domaine C:\EFELE\  -> Ok
[12:28:07] 	 Connection Admin OK
[12:28:07] 	 pi deja connecte
[12:28:10]  Sortie de programme
[12:28:41]  Demmarrage version : 0.9.9.0
[12:28:41]  lecture de la configuration
[12:28:41]  Rafraichissement de la configuration
[12:28:41] 	 Activation surveillance de : C:\export
[12:28:41] 	 Connection pour pi OK
[12:28:41] 	 Test des domaines
[12:28:41] 		 Domaine C:\Naizin\  -> Ok
[12:28:41] 		 Domaine C:\EFELE\  -> Ok
[12:28:41] 	 Connection Admin OK
[12:28:41] 	 pi deja connecte
[12:28:43]  Sortie de programme
[12:28:48]  Demmarrage version : 0.9.9.0
[12:28:48]  lecture de la configuration
[12:28:48]  Rafraichissement de la configuration
[12:28:48] 	 Activation surveillance de : C:\export
[12:28:49] 	 Connection pour pi OK
[12:28:49] 	 Test des domaines
[12:28:49] 		 Domaine C:\Naizin\  -> Ok
[12:28:49] 		 Domaine C:\EFELE\  -> Ok
[12:28:49] 	 Connection Admin OK
[12:28:49] 	 pi deja connecte
[12:28:56] 	 Arret de la surveillance de : C:\export
[12:31:33]  Demmarrage version : 0.9.9.0
[12:31:36]  lecture de la configuration
[12:31:37]  Rafraichissement de la configuration
[12:31:38] 	 Activation surveillance de : C:\export
[12:31:38] 	 Connection pour pi OK
[12:31:39] 	 Test des domaines
[12:31:39] 		 Domaine C:\Naizin\  -> Ok
[12:31:40] 		 Domaine C:\EFELE\  -> Ok
[12:31:40] 	 Connection Admin OK
[12:31:40] 	 pi deja connecte
[12:31:57] 	 Arret de la surveillance de : C:\export
[12:32:28]  Demmarrage version : 0.9.9.0
[12:32:29]  lecture de la configuration
[12:32:35]  Rafraichissement de la configuration
[12:32:36] 	 Activation surveillance de : C:\export
[12:32:37] 	 Connection pour pi OK
[12:32:37] 	 Test des domaines
[12:32:37] 		 Domaine C:\Naizin\  -> Ok
[12:32:38] 		 Domaine C:\EFELE\  -> Ok
[12:32:38] 	 Connection Admin OK
[12:32:46] 	 pi deja connecte
[12:32:59] 	 Arret de la surveillance de : C:\export
[13:43:57]  Demmarrage version : 0.9.9.0
[13:43:57]  lecture de la configuration
[13:43:57]  Rafraichissement de la configuration
[13:43:57] 	 Activation surveillance de : C:\export
[13:43:57] 	 Connection pour pi OK
[13:43:57] 	 Test des domaines
[13:43:57] 		 Domaine C:\Naizin\  -> Ok
[13:43:57] 		 Domaine C:\EFELE\  -> Ok
[13:43:57] 	 Connection Admin OK
[13:43:57] 	 pi deja connecte
[13:44:10]  Sortie de programme
[13:47:41]  Demmarrage version : 0.9.9.0
[13:47:41]  lecture de la configuration
[13:47:41]  Rafraichissement de la configuration
[13:47:42] 	 Activation surveillance de : C:\export
[13:47:42] 	 Connection pour pi OK
[13:47:42] 	 Test des domaines
[13:47:42] 		 Domaine C:\Naizin\  -> Ok
[13:47:42] 		 Domaine C:\EFELE\  -> Ok
[13:47:42] 	 Connection Admin OK
[13:47:42] 	 pi deja connecte
[13:47:52]  Sortie de programme
[13:50:18]  Demmarrage version : 0.9.9.0
[13:50:18]  lecture de la configuration
[13:50:18]  Rafraichissement de la configuration
[13:50:18] 	 Activation surveillance de : C:\export
[13:50:18] 	 Connection pour pi OK
[13:50:18] 	 Test des domaines
[13:50:18] 		 Domaine C:\Naizin\  -> Ok
[13:50:18] 		 Domaine C:\EFELE\  -> Ok
[13:50:18] 	 Connection Admin OK
[13:50:18] 	 pi deja connecte
[13:50:21]  Sortie de programme
[13:52:14]  Demmarrage version : 0.9.9.0
[13:52:14]  lecture de la configuration
[13:52:14]  Rafraichissement de la configuration
[13:52:14] 	 Activation surveillance de : C:\export
[13:52:14] 	 Connection pour pi OK
[13:52:14] 	 Test des domaines
[13:52:14] 		 Domaine C:\Naizin\  -> Ok
[13:52:14] 		 Domaine C:\EFELE\  -> Ok
[13:52:14] 	 Connection Admin OK
[13:52:14] 	 pi deja connecte
[13:52:31] 	 Arret de la surveillance de : C:\export
[13:52:31] 	 Mode manuel
[13:52:53]  Demmarrage version : 0.9.9.0
[13:52:53]  lecture de la configuration
[13:52:53]  Rafraichissement de la configuration
[13:52:54] 	 Activation surveillance de : C:\export
[13:52:54] 	 Connection pour pi OK
[13:52:54] 	 Test des domaines
[13:52:54] 		 Domaine C:\Naizin\  -> Ok
[13:52:54] 		 Domaine C:\EFELE\  -> Ok
[13:52:54] 	 Connection Admin OK
[13:52:54] 	 pi deja connecte
[13:53:03] 	 Arret de la surveillance de : C:\export
[13:53:03] 	 Mode manuel
[13:54:12]  Demmarrage version : 0.9.9.0
[13:54:12]  lecture de la configuration
[13:54:12]  Rafraichissement de la configuration
[13:54:12] 	 Activation surveillance de : C:\export
[13:54:12] 	 Connection pour pi OK
[13:54:12] 	 Test des domaines
[13:54:12] 		 Domaine C:\Naizin\  -> Ok
[13:54:12] 		 Domaine C:\EFELE\  -> Ok
[13:54:12] 	 Connection Admin OK
[13:54:12] 	 pi deja connecte
[13:54:16] 	 Arret de la surveillance de : C:\export
[13:54:16] 	 Mode manuel
[13:57:09]  Demmarrage version : 0.9.9.0
[13:57:09]  lecture de la configuration
[13:57:09]  Rafraichissement de la configuration
[13:57:09] 	 Activation surveillance de : C:\export
[13:57:09] 	 Connection pour pi OK
[13:57:09] 	 Test des domaines
[13:57:09] 		 Domaine C:\Naizin\  -> Ok
[13:57:09] 		 Domaine C:\EFELE\  -> Ok
[13:57:09] 	 Connection Admin OK
[13:57:09] 	 pi deja connecte
[13:57:18] 	 Arret de la surveillance de : C:\export
[13:57:18] 	 Mode manuel
[13:58:14]  Demmarrage version : 0.9.9.0
[13:58:14]  lecture de la configuration
[13:58:14]  Rafraichissement de la configuration
[13:58:15] 	 Activation surveillance de : C:\export
[13:58:15] 	 Connection pour pi OK
[13:58:15] 	 Test des domaines
[13:58:15] 		 Domaine C:\Naizin\  -> Ok
[13:58:15] 		 Domaine C:\EFELE\  -> Ok
[13:58:15] 	 Connection Admin OK
[13:58:15] 	 pi deja connecte
[13:58:17]  Sortie de programme
[14:00:39]  Demmarrage version : 0.9.9.0
[14:00:39]  lecture de la configuration
[14:00:39]  Rafraichissement de la configuration
[14:00:39] 	 Activation surveillance de : C:\export
[14:00:39] 	 Connection pour pi OK
[14:00:39] 	 Test des domaines
[14:00:39] 		 Domaine C:\Naizin\  -> Ok
[14:00:39] 		 Domaine C:\EFELE\  -> Ok
[14:00:39] 	 Connection Admin OK
[14:00:39] 	 pi deja connecte
[14:00:43] 	 Arret de la surveillance de : C:\export
[14:00:43] 	 Mode manuel
[14:01:28]  Demmarrage version : 0.9.9.0
[14:01:28]  lecture de la configuration
[14:01:28]  Rafraichissement de la configuration
[14:01:28] 	 Activation surveillance de : C:\export
[14:01:28] 	 Connection pour pi OK
[14:01:28] 	 Test des domaines
[14:01:28] 		 Domaine C:\Naizin\  -> Ok
[14:01:28] 		 Domaine C:\EFELE\  -> Ok
[14:01:28] 	 Connection Admin OK
[14:01:28] 	 pi deja connecte
[14:01:31] 	 Arret de la surveillance de : C:\export
[14:01:31] 	 Mode manuel
[14:01:45]  Demmarrage version : 0.9.9.0
[14:01:45]  lecture de la configuration
[14:01:45]  Rafraichissement de la configuration
[14:01:45] 	 Activation surveillance de : C:\export
[14:01:45] 	 Connection pour pi OK
[14:01:45] 	 Test des domaines
[14:01:45] 		 Domaine C:\Naizin\  -> Ok
[14:01:45] 		 Domaine C:\EFELE\  -> Ok
[14:01:45] 	 Connection Admin OK
[14:01:45] 	 pi deja connecte
[14:02:15] 	 Arret de la surveillance de : C:\export
[14:02:15] 	 Mode manuel
[14:03:43]  Demmarrage version : 0.9.9.0
[14:03:43]  lecture de la configuration
[14:03:43]  Rafraichissement de la configuration
[14:03:43] 	 Activation surveillance de : C:\export
[14:03:43] 	 Connection pour pi OK
[14:03:43] 	 Test des domaines
[14:03:43] 		 Domaine C:\Naizin\  -> Ok
[14:03:43] 		 Domaine C:\EFELE\  -> Ok
[14:03:43] 	 Connection Admin OK
[14:03:43] 	 pi deja connecte
[14:03:48] 	 Arret de la surveillance de : C:\export
[14:03:48] 	 Mode manuel
[14:04:19]  Demmarrage version : 0.9.9.0
[14:04:19]  lecture de la configuration
[14:04:19]  Rafraichissement de la configuration
[14:04:20] 	 Activation surveillance de : C:\export
[14:04:20] 	 Connection pour pi OK
[14:04:20] 	 Test des domaines
[14:04:20] 		 Domaine C:\Naizin\  -> Ok
[14:04:20] 		 Domaine C:\EFELE\  -> Ok
[14:04:20] 	 Connection Admin OK
[14:04:20] 	 pi deja connecte
[14:04:24] 	 Arret de la surveillance de : C:\export
[14:04:24] 	 Mode manuel
[14:04:24]  Traitement du fichier csv : C:\export\naizin_brutes.csv
[14:04:24] 	 pi deja connecte
[14:04:24] 	 Connection Ok
[14:04:24] 	 Fichier C:\export\naizin_brutes.csv existant
[14:04:24] 	 recherche domaine pour : naizin_brutes.csv
[14:04:24] 		 Trouvé domaine  : C:\Naizin\
[14:04:24] 	 Recherche de schema pour : C:\Naizin\
[14:04:24] 	 Admin deja connecte
[14:04:24] 	 pi deja connecte
[14:04:24] 	 La schema agrhys existe
[14:04:24] 		 Trouvé schema  : agrhys
[14:04:24] 	 pi deja connecte
[14:04:24] 	 Connection Ok
[14:04:24]  Lecture des stations pour : C:\Naizin\
[14:04:24] 	 Ouverture de la table : C:\Naizin\MS_DATEI.DB
[14:04:24]  Lecture des capteurs pour : C:\Naizin\
[14:04:24] 	 Ouverture de la table : C:\Naizin\GB_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GBM_02.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERR_B_P.K1\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERR_B_P.K2\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERR_B_P.K3\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERR_B_P.K4\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERR_B_P.K5\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERR_B_P.K6\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GUER_B_P.G1\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GUER_B_P.G2\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GUER_B_P.G3\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GUER_B_P.G4\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GUER_B_P.G5\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GUER_B_P.G6\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERV_B_E.XU\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\FOUR_B_P.F1\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\FOUR_B_P.F2\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\FOUR_B_P.F3\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\TOUL_B_M.ET\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GBM_03.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERV_C_E.XU\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERR_C_P.K1\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERR_C_P.K2\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERR_C_P.K3\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERR_C_P.K4\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GUER_C_P.G2\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GUER_C_P.G3\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GUER_C_P.G4\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GUER_C_P.G5\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GUER_C_P.G6\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GUER_C_P.G1\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GBM_01.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\00002MET.EO\SS_DATEI.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\GBM_04.DB
[14:04:24] 	 Ouverture de la table : C:\Naizin\KERV_E_E.XU\SS_DATEI.DB
